593,594, Car,70.15,19.730943,37.977606,23.737384,8.3248,-0.0288,-0.2978,495.0
594,595, Car,484.16,19.409573,37.980632,23.735078,27.9581,0.0248,-0.013,495.4
595,596, Car,204.61,9.516698,37.980059,23.736936,10.284,0.0134,-0.0031,496.2
596,597, Taxi,346.74,17.19381,37.978411,23.735531,23.7729,0.0097,0.1597,496.6
597,598, Taxi,203.66,11.279798,37.978471,23.738034,27.229,0.1585,-0.0722,497.2
598,599, Car,349.56,16.092279,37.97841,23.735529,22.3343,0.0337,-0.0328,499.4
599,600, Motorcycle,200.15,9.531054,37.980041,23.736899,8.9851,0.2064,-0.0293,500.0
600,601, Taxi,265.07,10.843793,37.978415,23.735532,18.7288,0.0048,-0.0277,502.2
601,602, Car,204.5,11.396316,37.978384,23.737858,16.5143,-1.1469,-0.0682,504.0
602,603, Taxi,352.0,19.79992,37.97841,23.735529,19.2482,0.0539,-0.0091,504.4
603,604, Car,346.94,12.196989,37.978407,23.735523,16.2868,-0.117,0.0849,506.8
604,605, Car,345.36,11.663273,37.978413,23.735539,19.7547,0.062,-0.026,509.2
605,606, Taxi,354.62,19.168692,37.978409,23.735526,18.1584,0.0426,0.0056,512.0
606,607, Motorcycle,285.87,11.460115,37.978421,23.735518,20.8957,-0.0655,-0.0712,514.4
607,608, Car,358.53,23.81359,37.97841,23.735531,17.1551,0.0825,0.0453,515.2
608,609, Taxi,346.04,13.570043,37.978413,23.735536,18.0745,0.0589,-0.0198,519.6
609,610, Motorcycle,481.49,33.987389,37.980597,23.735034,42.1033,0.1077,-0.0327,520.8
610,611, Motorcycle,416.98,5.040766,37.980532,23.734913,29.885,0.1401,-0.0469,521.0
611,612, Motorcycle,154.26,18.511461,37.980642,23.73509,30.7251,0.0181,-0.0037,521.6
612,613, Taxi,384.68,19.23387,37.980653,23.735111,28.4896,0.0194,-0.0054,522.0
613,614, Car,481.28,30.720313,37.980628,23.735083,24.6668,0.0169,-0.0562,523.0
614,615, Motorcycle,479.87,35.256097,37.980599,23.735038,39.3711,0.035,-0.0956,523.0
615,616, Taxi,482.31,30.040207,37.980617,23.735051,29.7656,0.0081,-0.034,523.2
616,617, Motorcycle,235.05,24.59856,37.980586,23.735018,33.3402,0.341,0.0052,523.2
617,618, Motorcycle,311.65,3.82395,37.980627,23.735071,28.4585,0.4699,-0.0028,525.4
618,619, Car,384.39,19.435373,37.98065,23.735109,29.1311,0.2017,0.0199,525.4
619,620, Motorcycle,54.82,20.13714,37.980645,23.735083,27.2709,0.048,-0.0193,525.8
620,621, Heavy Vehicle,107.84,21.098743,37.980601,23.735025,33.8196,0.2291,-0.0292,526.0
621,622, Car,483.69,30.87371,37.980622,23.73505,33.339,0.2026,-0.0097,527.2
622,623, Car,483.54,29.504281,37.980638,23.73508,33.4607,0.3509,-0.0012,527.8
623,624, Car,427.95,17.232971,37.980035,23.736899,14.6109,-0.5418,-0.1692,528.0
624,625, Motorcycle,354.45,14.734642,37.97841,23.735528,41.478,0.9253,0.0139,528.8
625,626, Car,14.89,4.467598,37.979049,23.735097,0.0098,0.0142,-0.0,530.6
626,627, Medium Vehicle,480.79,21.159612,37.980632,23.735079,35.4758,0.1162,-0.0071,531.4
627,628, Taxi,384.84,20.314339,37.980611,23.735056,35.7841,0.2807,-0.0187,531.6
628,629, Car,451.18,20.77047,37.980495,23.735196,36.6698,0.0334,-0.0652,535.4
629,630, Car,470.8,21.72913,37.980522,23.735216,40.4401,-0.0343,-0.0511,535.4
630,631, Taxi,437.73,36.143167,37.980473,23.735169,38.0549,0.1096,-0.0273,535.8
631,632, Motorcycle,396.99,21.588401,37.980513,23.735199,41.5462,-0.0119,0.1184,536.4
632,633, Car,28.46,7.215425,37.977625,23.737408,3.1868,0.3039,0.0,536.6
633,634, Car,467.14,20.761711,37.980527,23.73518,35.8659,-0.2317,-0.002,539.6
634,635, Motorcycle,32.36,17.648292,37.977652,23.737387,13.1822,-0.2441,0.3135,539.8
635,636, Motorcycle,222.29,16.534318,37.980499,23.735124,52.4332,0.2614,0.0233,540.0
636,637, Taxi,400.77,18.034828,37.980537,23.7352,33.4379,0.6601,-0.0372,540.0
637,638, Motorcycle,468.07,19.36837,37.980493,23.735111,26.5479,0.357,-0.0189,541.4
638,639, Car,39.08,12.790166,37.980092,23.736995,17.5407,0.0068,0.0119,543.6
639,640, Motorcycle,279.29,11.583647,37.980167,23.73531,3.8335,-0.1961,0.0299,545.4
640,641, Car,29.55,3.545661,37.977625,23.737403,3.0577,0.1668,0.0,549.4
641,642, Car,211.54,19.134681,37.978405,23.735523,31.5671,-0.0719,0.0295,552.8
642,643, Motorcycle,201.09,28.500928,37.980046,23.736912,17.2262,1.4344,-0.3415,552.8
643,644, Car,185.58,18.766012,37.978545,23.735838,3.4385,-0.4867,0.0294,559.0
644,645, Motorcycle,191.45,23.603391,37.978084,23.737902,18.8678,-0.0188,0.165,561.2
645,646, Car,206.44,12.857889,37.980063,23.73696,18.1338,0.0841,-0.0308,565.2
646,647, Car,183.12,11.524733,37.979938,23.736617,1.5659,0.0246,-0.0359,567.8
647,648, Medium Vehicle,467.06,31.137498,37.98052,23.735172,24.1615,-0.1036,0.026,569.2
648,649, Bus,467.45,34.48371,37.980506,23.735146,25.6315,-0.0456,-0.0457,569.6
649,650, Car,469.86,30.204979,37.980545,23.735182,22.6874,0.0474,0.0088,570.0
650,651, Car,482.97,31.844019,37.980626,23.735081,28.6975,-0.0047,0.0527,570.2
651,652, Motorcycle,459.86,39.795297,37.980605,23.735072,31.6467,0.0809,-0.0311,570.4
652,653, Taxi,139.13,28.784549,37.98059,23.735025,31.9231,0.0428,-0.0117,570.6
653,654, Motorcycle,461.27,48.554987,37.980601,23.735051,31.8716,0.0214,0.0112,571.0
654,655, Motorcycle,455.6,34.749168,37.980601,23.735048,30.5807,-0.0014,-0.0262,571.8
655,656, Taxi,237.61,25.158997,37.980597,23.735019,30.7673,0.0318,-0.0545,572.2
656,657, Motorcycle,190.23,33.570484,37.978438,23.737964,31.9629,-0.0182,-0.0181,572.6
657,658, Motorcycle,227.64,26.435103,37.980603,23.735043,29.5078,0.0398,-0.2313,572.8
658,659, Taxi,489.42,21.382602,37.980635,23.735115,40.0656,0.2454,-0.0055,572.8
659,660, Motorcycle,476.75,47.150816,37.980615,23.735085,54.199,-0.0033,0.4144,575.0
660,661, Medium Vehicle,256.59,8.474544,37.978407,23.735523,29.5151,0.0128,-0.0348,575.2
661,662, Car,62.54,26.804934,37.977611,23.737435,14.8153,-0.1133,0.4453,575.2
662,663, Taxi,455.1,21.222481,37.980583,23.735036,38.4552,0.0459,0.0641,575.6
663,664, Motorcycle,50.99,24.155331,37.980643,23.735121,34.4725,0.1299,-0.1027,576.2
664,665, Taxi,486.9,36.215631,37.980604,23.735098,52.3363,-0.001,0.1023,576.4
665,666, Taxi,490.66,21.593768,37.98064,23.735109,34.9301,0.0117,0.0487,577.4
666,667, Motorcycle,134.13,6.781782,37.977931,23.737392,5.7642,0.0291,0.1554,577.6
667,668, Taxi,210.62,12.939127,37.978414,23.735533,29.0604,-0.0105,0.0643,578.6
668,669, Motorcycle,473.24,35.054537,37.98061,23.735096,50.1421,0.0608,0.1515,579.0
669,670, Motorcycle,50.99,30.591712,37.980637,23.735108,40.5072,0.025,0.0307,579.0
670,671, Car,24.4,16.268797,37.977631,23.737446,12.2167,-0.0653,0.3592,579.4
671,672, Heavy Vehicle,185.56,8.107081,37.980597,23.73507,37.1816,0.0191,0.0537,580.8
672,673, Taxi,279.28,13.925283,37.978406,23.735539,24.6705,0.0104,-0.0676,581.0
673,674, Car,50.29,26.623218,37.980638,23.735122,42.0763,-0.2616,-0.3067,581.4
674,675, Car,454.57,25.254127,37.98063,23.735112,37.7006,0.1294,-0.0683,582.4
675,676, Car,265.04,12.824607,37.978411,23.735532,24.3188,0.0314,-0.1173,582.4
676,677, Taxi,481.6,20.493648,37.980611,23.735067,36.5165,0.0194,-0.0442,582.6
677,678, Motorcycle,351.43,18.60531,37.978406,23.735539,24.737,0.0073,-0.3009,583.8
678,679, Car,489.24,25.451619,37.980628,23.735118,40.2475,0.0084,0.2008,584.2
679,680, Motorcycle,279.78,16.298065,37.978398,23.735528,26.3497,0.0386,0.0089,584.6
680,681, Car,265.53,12.577618,37.97842,23.735522,25.0672,0.1543,0.0117,585.0
681,682, Taxi,50.98,5.243394,37.980635,23.735113,33.4246,0.032,0.1346,585.2
682,683, Taxi,479.69,22.139685,37.980617,23.735085,41.5823,0.1326,0.0254,586.0
683,684, Car,200.35,16.931369,37.980038,23.736896,13.981,0.0259,-0.0772,586.2
684,685, Car,482.76,21.350346,37.980639,23.735111,30.0917,0.0334,-0.3017,586.4
685,686, Taxi,280.69,9.236702,37.978398,23.735528,22.9968,0.0086,0.0003,587.0
686,687, Car,346.76,17.532966,37.978415,23.735515,19.9783,1.058,-0.2947,588.6
687,688, Taxi,349.92,17.303788,37.978401,23.735534,21.3591,-0.171,-0.116,590.8
688,689, Car,264.49,10.969556,37.978418,23.735516,18.3336,-1.0234,-0.1415,591.8
689,690, Motorcycle,350.13,19.944178,37.978405,23.735535,18.6555,0.0108,0.0087,592.4
690,691, Taxi,350.1,17.701737,37.978406,23.735529,16.5782,0.0033,0.0914,594.2
691,692, Car,349.97,11.998995,37.978404,23.735527,15.7578,0.024,-0.0136,596.4
692,693, Car,321.02,12.139441,37.978399,23.735528,15.3546,-0.1677,-0.0613,598.4
693,694, Motorcycle,347.5,23.426738,37.97842,23.735515,22.7515,0.36,-0.0005,599.0
694,695, Taxi,359.37,12.75872,37.978401,23.735526,14.0808,0.0107,-0.0197,601.0
695,696, Motorcycle,266.13,23.030164,37.978414,23.735515,29.3885,-4.1368,-0.5857,601.2
696,697, Taxi,317.0,11.88764,37.97841,23.735545,13.6895,0.0288,0.0396,603.8
697,698, Taxi,348.65,12.939651,37.978399,23.735526,14.0324,-0.0002,-0.0055,605.6
698,699, Car,24.1,14.457705,37.980025,23.736873,16.3538,-0.0058,-0.0808,607.4
699,700, Taxi,322.18,12.338888,37.978399,23.735531,15.1991,0.0211,-0.0308,608.4
700,701, Motorcycle,213.43,13.919056,37.978724,23.73675,5.3605,-0.1077,-0.0842,609.6
701,702, Motorcycle,101.19,24.284755,37.980629,23.735119,36.2395,0.0239,-0.0018,610.4
702,703, Car,479.77,38.04378,37.98062,23.735098,37.0006,0.1357,0.0001,612.6
703,704, Car,234.95,30.207648,37.980605,23.735064,24.7653,-0.0233,0.004,614.2
704,705, Car,235.63,33.135854,37.980581,23.735037,37.7412,-0.0415,-0.0177,614.6
705,706, Car,480.48,30.888235,37.980629,23.735086,30.9438,0.0753,0.0102,615.2
706,707, Motorcycle,480.57,37.939771,37.980638,23.735104,35.8275,0.1244,-0.0741,615.8
707,708, Bus,478.35,34.032734,37.9806,23.735067,25.4266,-0.0182,-0.0506,616.2
708,709, Motorcycle,454.52,43.518206,37.980614,23.735085,23.4957,0.0551,0.0468,616.4
709,710, Motorcycle,489.09,34.796976,37.980639,23.735103,36.6369,0.1401,0.0512,616.6
710,711, Heavy Vehicle,212.48,13.466827,37.978423,23.735538,22.1324,0.1661,0.0139,617.0
711,712, Taxi,237.48,28.497696,37.98059,23.735029,37.9161,-0.009,-0.0564,617.0
712,713, Car,481.9,22.530311,37.980624,23.735093,21.9284,0.0769,0.0054,617.4
713,714, Motorcycle,460.95,44.133374,37.980635,23.735107,37.0193,0.1186,-0.0438,617.6
714,715, Car,203.57,12.548673,37.980052,23.73693,13.7868,-0.4057,-0.0812,617.6
715,716, Motorcycle,46.78,26.311435,37.980623,23.735133,39.0244,0.3604,0.0229,618.6
716,717, Car,454.6,33.813376,37.980594,23.735048,31.1557,0.0582,-0.0197,619.8
717,718, Motorcycle,411.86,36.340967,37.980617,23.735102,26.4534,0.0984,-0.1172,620.0
718,719, Car,477.14,34.771653,37.98063,23.735121,30.0969,0.041,-0.1385,620.0
719,720, Car,438.7,14.787806,37.978424,23.735538,21.449,0.0238,-0.0019,620.0
720,721, Motorcycle,448.68,42.730978,37.980586,23.735081,38.4046,0.055,-0.1024,621.6
721,722, Taxi,479.8,20.710628,37.980611,23.735097,20.0299,0.0166,-0.0329,622.0
722,723, Taxi,52.86,4.28578,37.980573,23.735055,29.2471,0.0494,0.0137,622.4
723,724, Taxi,200.4,13.21305,37.98004,23.736902,22.4435,0.0208,-0.1912,622.8
724,725, Taxi,234.84,27.628697,37.980582,23.735051,33.0755,0.0083,0.0455,625.2
725,726, Car,234.88,33.28978,37.980605,23.735069,44.7054,0.0331,-0.0396,625.2
726,727, Taxi,201.7,13.804876,37.978462,23.738016,16.4272,-0.1593,-0.3917,625.2
727,728, Car,37.83,2.960491,37.98007,23.736993,9.7229,-0.17,-0.6068,625.2
728,729, Car,479.44,21.203867,37.980605,23.735107,26.3201,-0.0305,-0.0687,625.2
729,730, Motorcycle,485.23,40.249191,37.980599,23.735091,50.7491,0.1105,-0.0403,626.2
730,731, Car,449.0,21.157206,37.980573,23.735048,34.5456,0.0814,0.0054,627.0
731,732, Car,450.58,38.620751,37.9806,23.735072,42.628,0.0579,0.0904,627.0
732,733, Motorcycle,412.9,21.114271,37.98061,23.735138,39.561,-0.0068,-0.0044,627.6
733,734, Car,451.06,21.088488,37.980604,23.7351,44.7041,0.0857,0.0043,628.0
734,735, Car,385.82,7.318013,37.980597,23.735069,47.6274,0.0884,-0.0473,629.0
735,736, Taxi,488.55,22.548558,37.980628,23.735116,42.2995,-0.0315,-0.0481,629.2
736,737, Car,449.51,14.071496,37.980614,23.735088,48.2417,0.0313,-0.0098,629.8
737,738, Motorcycle,92.12,7.209444,37.98062,23.735149,21.4902,0.0302,-0.0443,630.6
738,739, Medium Vehicle,91.1,14.259689,37.977622,23.7374,6.7655,-0.3998,0.1881,630.6
739,740, Motorcycle,489.15,14.625801,37.980577,23.735021,22.857,0.0448,-0.2401,632.0
740,741, Car,450.6,16.827318,37.97842,23.735544,34.1786,0.0526,0.1392,634.4
741,742, Car,214.39,16.079006,37.978408,23.735532,31.6425,0.0345,0.0685,636.4
742,743, Taxi,73.89,26.078223,37.97762,23.737429,14.6016,-4.9458,0.9521,639.0
743,744, Car,99.89,9.933982,37.977626,23.737421,0.0,0.0,0.0,642.6
744,745, Heavy Vehicle,358.48,11.420551,37.978409,23.735528,20.6335,-0.003,0.0834,644.0
745,746, Taxi,286.99,9.06299,37.980077,23.736972,17.3502,0.1307,-0.0215,649.4
746,747, Motorcycle,34.42,8.979222,37.977643,23.737404,6.0972,0.163,0.0,656.0
747,748, Motorcycle,233.9,27.517151,37.980599,23.735058,29.8669,0.046,-0.0408,656.0
748,749, Car,488.3,31.730687,37.980618,23.735125,34.451,0.0995,-0.0786,656.2
749,750, Taxi,233.68,23.630546,37.980591,23.735076,30.9504,0.0728,0.0492,657.2
750,751, Taxi,235.37,25.833162,37.980585,23.73504,27.2927,0.0234,-0.0042,657.4
751,752, Motorcycle,481.87,38.378908,37.980609,23.735094,37.4985,0.1256,0.0507,658.2
752,753, Motorcycle,480.25,42.16853,37.980602,23.73505,41.9973,0.089,0.0027,660.6
753,754, Motorcycle,362.18,15.862091,37.978402,23.735525,47.4811,0.0386,-0.1563,661.0
754,755, Medium Vehicle,481.45,34.944092,37.980615,23.735089,28.1985,0.0694,0.103,661.0
755,756, Car,102.85,22.856662,37.980586,23.735041,28.0117,0.0046,-0.0913,662.6
756,757, Taxi,480.83,32.78382,37.980627,23.735124,30.1943,0.0796,0.0095,662.8
757,758, Taxi,267.46,15.235178,37.978412,23.73551,40.5341,1.6936,-0.7571,663.0
758,759, Motorcycle,34.4,12.383798,37.977668,23.737388,20.7604,0.0898,0.4576,663.2
759,760, Taxi,234.59,27.06765,37.980587,23.735056,28.0569,0.0346,-0.0186,664.0
760,761, Taxi,51.45,16.245932,37.980625,23.735128,27.986,0.0712,0.0479,665.0
761,762, Taxi,234.77,25.457262,37.980591,23.73505,28.3942,0.0232,0.0328,665.6
762,763, Car,480.12,36.93198,37.980617,23.735109,37.7462,0.1345,-0.116,666.0
763,764, Medium Vehicle,267.19,15.316538,37.978409,23.73552,32.7171,0.0627,0.0217,666.0
764,765, Taxi,460.93,38.770136,37.980594,23.73507,29.7515,0.0196,-0.0667,667.2
765,766, Car,355.95,15.291465,37.978417,23.735517,28.8583,-0.0175,-0.0079,667.4
766,767, Car,478.56,22.201037,37.980611,23.735094,27.7577,0.0539,-0.0329,668.0
767,768, Car,349.27,14.723394,37.978407,23.735535,23.4908,0.0016,-0.02,668.4
768,769, Car,50.57,18.962027,37.980629,23.735128,28.3195,0.0531,-0.0883,668.4
769,770, Bus,482.18,36.77665,37.980598,23.735065,37.1154,0.0453,0.0702,669.6
770,771, Motorcycle,344.44,16.893541,37.978409,23.735546,19.6346,0.18,-0.0421,669.6
771,772, Car,350.31,15.157687,37.978416,23.73552,25.8195,0.0785,0.0459,670.4
772,773, Car,52.6,18.936616,37.980631,23.735128,26.7642,-0.0754,-0.1767,671.0
773,774, Taxi,462.8,21.305461,37.980611,23.735099,27.1483,0.0424,-0.1058,671.2
774,775, Motorcycle,18.22,2.359903,37.979992,23.736811,15.7032,0.2703,0.0193,671.4
775,776, Car,348.11,15.062348,37.978402,23.735524,18.0761,0.0087,-0.0564,671.8
776,777, Motorcycle,346.76,17.833336,37.978425,23.735526,23.2555,-0.1397,0.0473,671.8
777,778, Motorcycle,345.28,18.333488,37.978422,23.735532,19.6509,-0.0387,-0.0054,673.0
778,779, Car,459.71,22.304005,37.980602,23.735066,37.6621,0.0211,0.0094,673.2
779,780, Car,361.31,15.124804,37.978403,23.735529,15.6805,-0.0345,-0.0856,674.0
780,781, Car,461.33,21.852384,37.980627,23.735111,36.0172,-0.0124,0.0814,674.6
781,782, Motorcycle,455.26,23.41354,37.980584,23.735056,36.1344,-0.0849,-0.1007,675.0
782,783, Car,479.25,21.091638,37.98061,23.735096,37.4859,0.1449,-0.1,675.6
783,784, Car,181.37,10.298572,37.978404,23.737894,34.4567,0.0393,0.0158,676.2
784,785, Car,351.08,18.864121,37.978409,23.735531,21.7053,0.0281,0.0567,677.6
785,786, Motorcycle,214.73,17.026924,37.978426,23.735535,17.6845,-0.0072,-0.0053,678.2
786,787, Car,41.6,3.941131,37.979316,23.737128,6.4503,-0.0507,-0.4276,678.6
787,788, Car,349.69,11.120926,37.978409,23.735535,20.636,0.0235,-0.0425,680.0
788,789, Motorcycle,34.52,0.903269,37.977999,23.737969,29.0111,0.1003,0.0915,681.2
789,790, Car,243.15,18.864762,37.97842,23.73553,19.5367,-0.0006,-0.0402,682.4
790,791, Medium Vehicle,360.65,10.892201,37.978408,23.735528,22.0707,0.0112,-0.0981,684.6
791,792, Car,191.4,22.226963,37.979996,23.736821,27.9251,0.0153,0.0028,684.8
792,793, Taxi,98.66,9.86637,37.98053,23.734935,34.5389,0.1509,-0.0732,686.2
793,794, Taxi,181.09,14.749405,37.978376,23.737844,15.9612,0.1136,0.013,698.6
794,795, Motorcycle,449.93,38.565616,37.980588,23.735061,43.9304,0.1222,-0.0424,701.6
795,796, Car,481.61,30.417412,37.980618,23.735094,37.5171,0.0544,-0.0644,702.8
796,797, Motorcycle,230.88,29.89811,37.980572,23.735049,33.3029,0.0145,0.0458,704.2
797,798, Medium Vehicle,59.91,11.351623,37.978367,23.737825,13.7114,0.0763,-0.0506,704.6
798,799, Car,457.56,35.809068,37.980516,23.735135,20.9845,-0.0451,-0.1151,706.0
799,800, Car,471.96,31.580967,37.980593,23.735158,29.9309,0.0999,-0.0451,706.0
800,801, Car,473.4,30.873697,37.980563,23.735141,31.5848,-0.0837,0.0263,706.0
801,802, Motorcycle,101.87,10.722929,37.977641,23.737454,11.3865,-0.4199,0.4321,707.2
802,803, Motorcycle,97.26,10.119253,37.977607,23.737443,13.6974,-0.4177,0.2572,707.6
803,804, Motorcycle,440.49,43.565146,37.980499,23.735139,56.3377,0.2394,-0.0879,709.0
804,805, Car,471.18,29.551186,37.980549,23.73519,27.7587,0.0091,0.0341,709.0
805,806, Car,466.07,32.020263,37.980521,23.735174,37.0043,-0.031,-0.0134,709.0
806,807, Taxi,227.21,28.801845,37.980546,23.735082,34.7961,-0.1192,0.0003,709.0
807,808, Taxi,481.65,31.526361,37.980575,23.735164,26.3741,-0.0642,-0.0052,710.0
808,809, Car,460.63,37.85986,37.98057,23.735123,38.3165,-0.0979,0.0036,710.6
809,810, Car,60.84,11.407285,37.980499,23.734957,22.6507,0.1934,-0.0024,711.8
810,811, Car,468.72,20.478174,37.980568,23.735178,35.4909,0.1643,0.0135,713.4
811,812, Car,474.03,33.994447,37.98057,23.73513,33.5224,-0.0277,-0.0125,713.4
812,813, Motorcycle,456.51,42.139462,37.980563,23.73516,44.107,0.0457,0.0353,713.8
813,814, Car,479.39,20.399511,37.98057,23.735178,34.9159,0.111,-0.0187,714.8
814,815, Car,483.71,30.766304,37.980584,23.735121,32.5491,-0.0487,0.0248,715.2
815,816, Motorcycle,94.59,3.331807,37.9805,23.734952,23.1441,0.1888,0.0102,716.6
816,817, Car,63.87,17.159066,37.978417,23.737918,15.0969,0.1694,-0.0094,716.8
817,818, Car,468.19,42.1371,37.980581,23.735076,48.5424,0.0041,-0.0126,717.2
818,819, Car,478.64,22.148038,37.980561,23.735179,36.7107,0.0734,0.0133,717.2
819,820, Taxi,473.67,20.948337,37.98057,23.735129,35.791,0.0733,0.0002,717.2
820,821, Heavy Vehicle,202.45,15.775113,37.980059,23.736942,2.1625,-0.1772,-0.1341,717.8
821,822, Taxi,454.49,22.599003,37.980519,23.7351,48.9895,0.0922,0.0076,719.0
822,823, Car,219.35,17.547868,37.978416,23.735529,36.0768,0.0231,0.0412,719.8
823,824, Car,468.84,21.150712,37.980557,23.735186,51.1997,0.3245,-0.0324,719.8
824,825, Bus,371.61,13.877621,37.980527,23.735181,26.9029,0.4907,0.0077,721.6
825,826, Car,27.06,6.765294,37.977623,23.737425,8.0861,-0.2457,0.1514,724.2
826,827, Car,253.01,9.628397,37.980097,23.736998,8.8487,-0.3514,-0.0103,724.2
827,828, Taxi,406.15,23.582695,37.980015,23.736851,16.1064,0.0225,-0.0292,726.8
828,829, Car,212.67,17.804702,37.978419,23.735521,37.149,0.1372,-0.0177,732.8
829,830, Car,35.35,12.236411,37.980059,23.736989,10.109,-0.3192,0.0739,739.2
830,831, Car,212.14,11.677222,37.978413,23.735513,37.4319,0.0363,0.0879,740.8
831,832, Car,31.34,4.8634,37.977626,23.737403,1.0909,0.111,-0.0,743.8
832,833, Car,215.37,11.108092,37.978413,23.735511,27.0429,0.269,-0.0012,744.0
833,834, Motorcycle,156.08,13.314917,37.978611,23.73596,1.2382,0.1005,0.0941,744.2
834,835, Motorcycle,413.99,30.047492,37.980631,23.735129,33.5781,-0.0066,-0.042,745.4
835,836, Car,478.77,33.532863,37.980616,23.735099,41.7484,0.1635,-0.04,745.6
836,837, Motorcycle,451.34,50.460264,37.980594,23.735056,38.8378,0.0667,0.045,747.4
837,838, Motorcycle,100.29,17.357495,37.97761,23.737423,6.6181,0.0823,-0.0611,748.2
838,839, Car,478.12,31.524368,37.980622,23.735131,28.1318,0.0558,-0.0122,749.6
839,840, Bus,479.07,29.735381,37.980594,23.735069,22.672,0.0331,0.1128,749.6
840,841, Taxi,50.68,16.586022,37.980611,23.735105,19.251,0.03,0.0679,750.2
841,842, Car,25.8,14.511369,37.980036,23.736893,17.7871,-0.0376,0.0022,751.6
842,843, Motorcycle,213.06,13.84481,37.978412,23.735529,45.1445,0.0968,0.0041,752.0
843,844, Motorcycle,441.61,52.992695,37.980535,23.735195,33.1603,0.9065,0.4035,752.0
844,845, Motorcycle,32.43,11.446843,37.977655,23.737396,7.5683,0.0121,0.0228,752.4
845,846, Motorcycle,436.8,47.941742,37.980489,23.735118,36.3678,-0.2971,0.0683,753.4
846,847, Motorcycle,468.05,48.69852,37.980521,23.735153,32.0024,-0.2125,0.1184,753.6
847,848, Motorcycle,296.05,16.447418,37.978414,23.735528,38.4773,-0.108,-0.0635,754.0
848,849, Taxi,465.6,41.903885,37.980514,23.73517,24.1177,-0.1865,-0.0926,755.0
849,850, Car,415.92,23.468714,37.980533,23.735204,14.4927,0.0111,-0.032,755.0
850,851, Taxi,203.99,11.582983,37.978407,23.735527,33.1389,-0.0789,-0.0109,755.4
851,852, Bus,13.2,0.754417,37.980487,23.735075,12.3277,0.0127,-0.1369,755.8
852,853, Taxi,441.15,35.930482,37.980505,23.735143,25.46,-0.0841,-0.0611,756.6
853,854, Medium Vehicle,463.88,33.003629,37.980501,23.735192,26.0553,-0.0449,0.0687,757.8
854,855, Car,220.33,22.924557,37.98049,23.735154,27.1059,-0.1384,0.075,758.8
855,856, Car,206.81,12.408563,37.97841,23.735527,27.8912,-0.0385,-0.074,758.8
856,857, Taxi,221.16,14.268161,37.980485,23.735133,27.3396,-0.0974,-0.0404,759.8
857,858, Car,139.86,9.795572,37.978393,23.737881,24.3637,-0.0688,-0.1954,760.2
858,859, Car,193.38,11.920961,37.978409,23.735523,25.9392,-0.08,-0.0161,760.4
859,860, Taxi,289.36,17.837358,37.980518,23.735187,24.4601,-0.1568,-0.0029,760.4
860,861, Taxi,87.63,25.037087,37.980476,23.735142,30.3992,0.162,0.0136,762.2
861,862, Car,183.03,11.766315,37.978418,23.735525,27.2714,0.026,0.0164,762.8
862,863, Taxi,251.25,16.326631,37.980495,23.735205,28.9661,0.0026,0.026,763.4
863,864, Taxi,87.57,5.752674,37.978408,23.735531,25.3092,0.0281,0.0387,764.0
864,865, Taxi,209.44,14.119789,37.980529,23.735159,29.4413,0.3527,-0.0197,765.4
865,866, Taxi,150.18,10.124376,37.980517,23.735108,29.5035,0.3439,0.0513,765.4
866,867, Motorcycle,210.7,14.366158,37.978406,23.735541,27.7815,-0.1232,0.0347,766.0
867,868, Car,196.05,13.366914,37.97842,23.735529,22.1406,0.0821,-0.0211,766.0
868,869, Car,199.66,13.98389,37.980515,23.73518,19.7942,0.2607,0.025,767.4
869,870, Taxi,80.98,5.738456,37.978408,23.735531,22.7885,-0.0125,-0.0433,768.0
870,871, Motorcycle,175.22,12.8735,37.978367,23.737823,27.7439,0.205,-0.0255,769.8
871,872, Motorcycle,38.25,4.683202,37.980545,23.735195,23.4465,0.0956,0.0542,770.2
872,873, Car,75.03,5.604158,37.978406,23.735524,21.6967,0.0095,-0.0185,770.6
873,874, Car,192.21,14.977421,37.978412,23.735521,19.8319,-0.007,0.0306,772.6
874,875, Taxi,271.65,21.731873,37.979998,23.736822,24.9868,-0.0187,0.0102,773.8
875,876, Car,193.08,28.255496,37.980012,23.736846,25.2821,-0.0028,0.0727,775.8
876,877, Car,67.89,5.847,37.978416,23.735537,16.9263,0.0378,-0.0973,777.0
877,878, Car,85.09,7.774332,37.978412,23.735534,15.0115,0.0278,0.0543,779.4
878,879, Motorcycle,89.64,8.403301,37.978401,23.735552,16.3428,0.2763,-0.0327,780.4
879,880, Car,152.01,15.033822,37.978392,23.737872,14.2103,0.3823,-0.0247,782.4
880,881, Taxi,64.07,20.968914,37.977623,23.737402,4.994,-0.0185,0.2213,788.0
881,882, Car,62.43,7.69661,37.978417,23.735531,20.9397,0.0087,-0.1672,789.6
882,883, Medium Vehicle,51.78,6.383882,37.978388,23.737863,10.3346,0.0079,-0.0981,789.6
883,884, Taxi,80.7,10.017732,37.980015,23.73685,22.4278,-0.0411,0.0109,789.8
884,885, Motorcycle,319.68,41.101456,37.980592,23.735056,55.0671,0.0893,0.0765,790.8
885,886, Motorcycle,290.5,38.168162,37.980621,23.735092,33.8863,0.0515,-0.2096,791.4
886,887, Motorcycle,258.99,34.53251,37.980633,23.735121,34.0253,0.0975,-0.1226,791.8
